company_id,created_date
"d41a10e37ad3ac4","2019-12-11"
"050df356e7ffa82","2019-08-07"
"980c78344ba0490","2019-08-05"
"99ebad9a1317b53","2019-12-16"
"a0cacb491496c75","2019-07-10"
"a9fdb71c59dc0ee","2019-10-10"
"5ab3ef794abe753","2019-08-14"
"b243363c6d7db06","2019-10-15"
"fa14c5b64d44958","2019-10-03"
"6733a6f814b9259","2019-08-21"
"3601f1e74af6bec","2019-11-27"
"1fc2be4a2f9f358","2019-11-15"
"66869f3778e2a0b","2019-10-09"
"831775f14a2f6be","2019-08-12"
"165d2d6eedb7838","2019-07-08"
"1a94f82ddb60803","2019-07-30"
"f01299fc7cfcb75","2019-12-02"
"5fc3f0c8e3e9a2d","2019-07-04"
"5b9126599e4a94d","2019-11-05"
"8adaa44f491dee6","2019-11-19"
"b3ab2490ed5d150","2019-09-10"
"1e8d7f0d169ca06","2019-11-19"
"4aff89aed1bd3f3","2019-11-06"
"b94245fd358a051","2019-11-20"
"fa2a48ac25d0591","2019-09-17"
"437dea702197e16","2019-10-31"
"154e95d08b53b4e","2019-09-03"
"0179a1affca252b","2019-08-02"
"feb5a1ff04953d2","2019-07-18"
"d8914d48f0df870","2019-07-23"
"9fb493cbbe3a7ba","2019-07-10"
"221ff2db4ddea03","2019-12-11"
"2cb546e070e7011","2019-08-02"
"42fb78518cc0699","2019-08-15"
"5fe8db77d4d9df5","2019-08-14"
"dcae46504e14c03","2019-07-08"
"86715559520ba57","2019-12-04"
"12a21a037360a06","2019-10-08"
"1fc141d7d21169a","2019-08-19"
"055fef3a6c54afe","2019-08-26"
"1dea96edd6d1801","2019-09-05"
"cb048c7c08306d1","2019-09-24"
"f50b6cb3d339cc8","2019-10-10"
"1a0c4e0bb4b059b","2019-07-30"
"5afe44fe675f688","2019-08-06"
"54aaea325cea49f","2019-09-27"
"dde40245b6f9462","2019-09-10"
"cc28ee17db1d123","2019-10-28"
"dbcae542e00fe3e","2019-10-02"
"db3027904e92c62","2019-08-01"
"435157445c18e99","2019-09-10"
"83677752ec5551b","2019-09-12"
"19fe085abb1c9cf","2019-11-12"
"ac189f88b71b949","2019-10-31"
"42a0511ee3eb59e","2019-08-19"
"2ff38e496709019","2019-10-24"
"8844de5820142ec","2019-10-16"
"fa191347773f0ad","2019-10-09"
"5c0260980806511","2019-09-04"
"30fa920d827a199","2019-12-10"
"705acea048b77ea","2019-11-19"
"94f7a9f3baa1a75","2019-11-07"
"a3e9a7a546aefd3","2019-10-25"
"65ee4e8c099fe5b","2019-09-18"
"1a2e3ceab53b960","2019-12-05"
"24bdf66d93a3cf3","2019-10-15"
"95274815f8363ee","2019-11-13"
"a3630e8393988c8","2019-12-13"
"ba32b925b90134f","2019-09-06"
"5ba2f1f5a108fe9","2019-10-09"
"54b3e9447d8dd13","2019-08-20"
"7eafd3ff262cefa","2019-12-05"
"c21af43a423e0db","2019-12-18"
"c574c317b8b5232","2019-09-19"
"0f4f72238878006","2019-09-30"
"b9aee9f9bbd2591","2019-10-23"
"a08a242aa1271e6","2019-09-04"
"abccb8880fad587","2019-08-15"
"0f157ea0a02f0e6","2019-07-16"
"30ce2426bf98afb","2019-09-05"
"62f63638fd3231d","2019-10-16"
"4dbd47d422b0c56","2019-08-09"
"7307b7846b5df64","2019-10-16"
"384e4abf2d29395","2019-11-13"
"4e88306365d5a9b","2019-11-07"
"941e1c7da3dd132","2019-07-01"
"b10f4c942369e26","2019-10-22"
"1a2dfdf12b49052","2019-07-02"
"abd61ed76884eea","2019-08-28"
"636e6b266f64706","2019-12-06"
"f1767f27db0af68","2019-09-25"
"434ac308b635ffe","2019-09-12"
"c4003386e646759","2019-11-25"
"fac849132137d6e","2019-10-24"
"596e88d1378c027","2019-07-24"
"0fc21cec20cc105","2019-08-16"
"223e45d618c09cf","2019-09-25"
"f58f19b4d7d885c","2019-10-23"
"394375f25fa018e","2019-09-10"
"612dac99387c9cc","2019-08-14"
"6ba97ca3cdb4460","2019-09-18"
"8c14d1aa87c3f74","2019-10-24"
"ed31756db55290a","2019-09-06"
"ff75f83a80d25dd","2019-08-08"
"6171fd87baf0b38","2019-11-05"
"9c5c75c1c1807f9","2019-08-15"
"c554af601c0af76","2019-12-12"
"e4265367eb45262","2019-10-29"
"702d472477fda9c","2019-12-20"
"7234fae757b856c","2019-07-16"
"0793555900c09f3","2019-10-03"
"0793555900c09f3","2019-08-02"
"0793555900c09f3","2019-10-31"
"59e7e9fece2f91d","2019-12-09"
"ade5e47aeb2450f","2019-12-18"
"2378d2ee16e13a9","2019-12-10"
"5e0aa2119e79c00","2019-07-19"
"7aac816fa6a5b6e","2019-07-04"
"25b8825843a259a","2019-10-07"
"310b7c63b65005d","2019-12-03"
"5971f3d6735dd2f","2019-10-25"
"12c67c69cd376fe","2019-12-09"
"af12bf613f7c8e7","2019-08-07"
"f6478de93eb14b7","2019-10-18"
"f49c18a502f9710","2019-08-13"
"471657539105034","2019-08-31"
"9f7b46667771308","2019-11-05"
"36d35dad63e5853","2019-12-18"
"74320d34dc634e0","2019-09-20"
"8ada5fdaf858f67","2019-10-16"
"9c2d35e1109be9d","2019-10-04"
"a9f0c5f7eab16ce","2019-11-04"
"cd417506675d835","2019-11-14"
"681fc6dcea43c8e","2019-11-14"
"fc53697bd9f3ef3","2019-09-13"
"7be6abde2c093da","2019-12-02"
"7be6abde2c093da","2019-10-10"
"eed521091152811","2019-09-04"
"fdca128ca51d353","2019-09-19"
"1cec1b9a0d53aa4","2019-11-18"
"af82dc9a5d84d85","2019-08-22"
"b9de808e65b89d9","2019-12-03"
"f1749b4eb211de7","2019-10-24"
"099cdb3b89f576f","2019-10-24"
"2e8a421a0a07b22","2019-07-19"
"428e346a1f4bcb3","2019-09-30"
"20af410237bd4f5","2019-12-03"
"7f3ca7c2349b229","2019-10-15"
"f860558561a2d6a","2019-08-09"
"05c87699a3fa802","2019-12-10"
"6a01d54015d97e9","2019-09-23"
".d582e4098ab3199","2019-10-21"
"dbd32a0f8fc9c9a","2019-09-19"
"a0e176b3bcd0579","2019-12-11"
"d413685c026845a","2019-07-17"
"0482376b5a269fb","2019-10-18"
"69935d62a1b0e3c","2019-08-08"
"b1d090f5f3465ea","2019-08-20"
"0150fec7ed3a228","2019-11-19"
"01c490a4ba5a886","2019-07-10"
"6846d7352ff2297","2019-08-06"
"8e7888b426a4af3","2019-12-09"
"a6ef185eaf0af22","2019-12-06"
"9a21fef7838a48e","2019-11-18"
"c8fc4e9e9ca4f97","2019-08-26"
"0f745eda5c91404","2019-10-11"
"38fe85cf425fd8e","2019-11-05"
"4cd5ad9ef458e14","2019-12-16"
"51e2c3636aad392","2019-09-24"
"92be49ce48c4430","2019-11-07"
"9b8b001aae68dec","2019-09-04"
"a661c44756685d5","2019-07-15"
"ad34334cba72c0f","2019-11-26"
"016076ccb88e49d","2019-09-05"
"a3630e8393988c8","2019-10-18"
"bf7d48e19156457","2019-10-07"
"46afd443145b0db","2019-10-02"
"606980735c5cbc8","2019-10-03"
"70b0c6cd29c899a","2019-09-13"
"77a9395d4bb0498","2019-11-11"
"bab1a85ed75f8dc","2019-07-29"
"54b3e9447d8dd13","2019-10-21"
"ef7c23bb06d1f42","2019-09-10"
"e42f03def7320e5","2019-08-02"
"fc11891c5266644","2019-11-01"
"39faf486411159c","2019-11-11"
"4dbd47d422b0c56","2019-12-10"
"744a07a4a7169fa","2019-10-18"
"d58cf47f7613b5c","2019-12-06"
"b4f11a3ab6de4a9","2019-09-12"
"ae15d205119165d.fa2f51c636ba354","2019-10-22"
"51d15e4ee4e4703","2019-08-09"
"6d5e90f09a5e92d","2019-09-12"
"714cebc61cdb06c","2019-08-08"
"4b7d1fff51aba5a","2019-12-17"
"bdb89c6ac66554f","2019-12-24"
"f315789d1865dcc","2019-08-03"
"fc07edf7795aded","2019-09-18"
"c35f78438515ea2","2019-10-03"
"8bab4332e56301a","2019-11-12"
"c3fc87839f06311","2019-07-19"
"31f38c0c7962ae1","2019-09-17"
"33f3417390c0571","2019-08-20"
"240001a25f6bf84","2019-11-14"
"01e708f3c8b7556","2019-10-31"
"44bd689cb1c1d03","2019-09-06"
"f3d5e8aa4aec8d0","2019-07-24"
"027e5f116ef97e6","2019-08-09"
"0e3663e5a8a20df","2019-10-16"
"6d37766a397f181","2019-08-28"
"92a86056ca4497a","2019-07-16"
"8d6e1e325e9862f","2019-12-26"
"d289f8c8e0cb7a7","2019-11-01"
"2028b1a1030c049","2019-08-22"
"921dabe84d0c995","2019-07-17"
"a46f2a5878b0116","2019-09-04"
"f54484a2e1e3ccf","2019-07-25"
"c1877b04605b4fa","2019-11-22"
"4937c5e521e9c41","2019-09-09"
"4da709d866a948a","2019-12-16"
"76ef6a7c94c83e1","2019-11-05"
"d80984680f2b7db","2019-07-11"
"6a81cf28c9a02f7","2019-11-18"
"4991d7e44abd7f4","2019-12-23"
"d0d46722e11397f","2019-07-17"
"bd7961f01996034","2019-12-12"
"eed955fd31306fa","2019-09-18"
"23a6cea768c86cf","2019-08-13"
"d02b16499b3b5ca","2019-12-12"
"4b70b6becf52b9a","2019-09-25"
"28272b46fd91914","2019-11-13"
"44d91d215bdc848","2019-07-29"
"7a5e645c7481d65","2019-11-08"
"ed5be43f2b52fa6","2019-07-03"
"0c1da1941af4190","2019-10-08"
"b9cb6c7f8a12cf2","2019-09-16"
"7e9acc9a9837bfc","2019-12-12"
"6cbe3bd1ed023dd","2019-07-29"
"8ef5b5f017600a0","2019-09-18"
"530a99d3bd1c08d","2019-08-09"
"7830f15f029d7c9","2019-11-01"
"4792799c0ebef90","2019-10-29"
"57e0e0d85b82ff1","2019-07-30"
"ff67e8caf5d25d5","2019-10-16"
"c564455a015e6a5","2019-10-02"
"d7ff9fe0f188420","2019-10-29"
"08d72d8573524db","2019-07-19"
"0e1fb33ef50fd96","2019-11-07"
"ad51edf46a168bb","2019-08-20"
"907703138e6c868","2019-12-31"
"e51545aeab7c4dd","2019-07-16"
"0ed81e47d88a92a","2019-11-22"
"0681ace1c30fa73","2019-08-19"
"46f3ed01dad90bf","2019-07-22"
"592e81617c63f27","2019-10-04"
"02e4496f11cc5ce","2019-10-10"
"177f1604f0e56a4","2019-07-18"
"9e5e3cd8a33bdb6","2019-09-18"
"9b8b001aae68dec","2019-09-27"
"705acea048b77ea","2019-07-31"
"8e9fb86f35375d6","2019-08-27"
"794c29c9194b1fc","2019-11-11"
"aabdb0af8300b14","2019-09-27"
"e4bfef365cfc58a","2019-08-20"
"f49ff63b2abc00f","2019-08-07"
"bec2b0bc7e96326","2019-08-23"
"c4fbec8bd4430c5","2019-10-22"
"ca8f58d946284c9","2019-12-06"
"571596e28f8104d","2019-11-05"
"69243681310b9ef","2019-07-25"
"d9ca0c4dcf7bfcd","2019-12-10"
"e22cc5efd0d5f6a","2019-10-22"
"c01fc078e2d4fa1","2019-09-23"
"0cb825e0fef3f9d","2019-09-19"
"ee0d2c8757d31fe","2019-07-31"
"d0457722944d099","2019-07-25"
"d4f1316208fcab3","2019-11-12"
"d97714f6586632b","2019-12-31"
"91f99c450cd76cf","2019-10-11"
"9a3677ab7c7a906","2019-12-09"
"a042d072ec257fa","2019-10-24"
"67bc069df76b723","2019-07-23"
"03ed930ed9efe8a","2019-10-28"
"9315ab147d7e43a","2019-09-23"
"cfd08a6e40eaaa5","2019-12-04"
"903a9af6838fcb5","2019-11-15"
"a7dc6563c8eacb7","2019-12-07"
"4da60703cfa8953","2019-12-10"
"362910baf758790","2019-08-08"
"51d15e4ee4e4703","2019-08-15"
"49182a6fdc8b653","2019-07-31"
"4ab3249bcfa5929","2019-08-29"
"da082974192809a","2019-07-23"
"c6322c4dffce3a7","2019-11-15"
"28cfffddd4f0892","2019-07-24"
"3274d96f275c9aa","2019-12-05"
"05d7fa5aa84c693","2019-09-03"
"32667da5f7187c5","2019-11-05"
"0cc10cb80533ca1","2019-07-17"
"432e94e0cdf5864","2019-10-22"
"ffe3d22c9561422","2019-12-10"
"f1edbeddc9be075","2019-07-02"
"f58f19b4d7d885c","2019-10-29"
"8236421479bfcb3","2019-07-09"
"d148eabeee49cec","2019-12-05"
"c903fa5b46dcdc2","2019-07-17"
"7ee546524ab7a00","2019-07-09"
"94b24b3aa6f5a97","2019-12-09"
"5b10d6fe1c2524a","2019-09-19"
"6ba5a8e5301fa38","2019-10-30"
"c6c25f08a26d3a5","2019-11-14"
"b6af32e2db033e8","2019-11-08"
"ec2b655a800d236","2019-09-27"
"df5c8465adea0a9","2019-10-31"
"8320076efb0dce5","2019-11-20"
"0793555900c09f3","2019-08-12"
"33eeaa24ee25b2b","2019-10-17"
"880e96cea9a37d9","2019-09-30"
"0ad1083ce28bf3d","2019-09-30"
"30dba9d8bfd2df5","2019-07-20"
"51c733887284235","2019-07-10"
"73cab4549aacebe","2019-11-26"
"2a463c88f14a690","2019-11-22"
"8e3c45222548581","2019-07-31"
"9d320c4227fbac1","2019-11-06"
"9d320c4227fbac1","2019-07-12"
"205b62475110363","2019-07-25"
"20bd849668295e1","2019-08-14"
"ab809ce6d89d79c","2019-09-24"
"3ea575fc19738ad","2019-10-08"
"22a2435203cb7c4","2019-07-29"
"cf997c8c53e2182","2019-11-15"
"d8cbb2c0ec06300","2019-11-19"
"8dd621a2091a922","2019-08-06"
"35d101ae0d78625","2019-09-23"
"62b40b7c7c3f9ca","2019-11-04"
"dcc56cc3e7bfc1d","2019-08-16"
"fb0e968d0e1faa6","2019-07-26"
"107684b23a26cf7","2019-08-06"
"10067b0a1171f89","2019-07-29"
"bff86eb2a5afb85","2019-12-30"
"06de28512fdb71d","2019-08-07"
"0ec78db2c7be600","2019-07-24"
"0ec78db2c7be600","2019-10-23"
"8973d31a2eee5ab","2019-08-14"
"e91fd8477fa9171","2019-07-18"
"6b8d41b9ffd2d14","2019-12-12"
"15d4db4ebf5778b","2019-11-01"
"a84553a2e45e82d","2019-12-02"
"83726f5f9bb6204","2019-11-20"
"2c87b749e78e4b5","2019-11-14"
"6df74d9fb710b70","2019-07-08"
"5badbbc037f1500","2019-10-16"
"16d5af890410229","2019-08-09"
"1b50ee947da7b0c","2019-11-06"
"e1d5cf7bbf57d81","2019-12-02"
"f22a2a48ef1c8ed","2019-07-18"
"c7bfb599324280b","2019-10-07"
"ebe9ee7d29f2130","2019-10-10"
"0394f480fbf5f50","2019-10-12"
"936ca28ea888e4d","2019-12-07"
"627c9aafb3d2ed4","2019-09-16"
"753ff0dbb9aa9a9","2019-11-21"
"8a5072ad8da61bf","2019-08-26"
"a5f054287b94412","2019-11-08"
"71fd43b6ecea0fe","2019-08-20"
"ea3a73279a01821","2019-12-02"
"fa451a0ab6809c6","2019-11-04"
"d826a3e6ba4996e","2019-12-12"
"15bed827315e969","2019-09-17"
"4c1088898abd4ba","2019-07-11"
"92fe5372ae359bc","2019-08-02"
"c985935a261c6e6","2019-09-26"
"ce2daaebbd2a329","2019-10-30"
"1ab5069769bc848","2019-07-02"
"b9aee9f9bbd2591","2019-10-24"
"98891794f19479d","2019-10-17"
"531262852cd7f07","2019-08-06"
"748f1f33bf5cf45","2019-10-15"
"d2460697ee56d51","2019-09-27"
"ee42dbec355fb78","2019-11-28"
"266b3fd249d6406","2019-12-26"
"714cebc61cdb06c","2019-12-19"
"39dcad08410ea67","2019-08-02"
"0400c6144ba079f","2019-08-13"
"1a2dfdf12b49052","2019-09-30"
"1b500b787cfeab8","2019-10-29"
"518377a60d22237","2019-12-04"
"bdb89c6ac66554f","2019-09-16"
"f2ee5e3ec0baee5","2019-11-12"
"4f8d40c299ce556","2019-09-24"
"eebd3697eb66328","2019-12-23"
"31f38c0c7962ae1","2019-09-08"
"43a3d3b285da0aa","2019-10-02"
"183a14871ca266e","2019-08-01"
"d078ccc09db5a66","2019-12-02"
"3b884f40149de46","2019-08-06"
"0faf81776a5066f","2019-08-09"
"027e5f116ef97e6","2019-09-24"
"c0c4aeed5ad7496","2019-10-07"
"97596643b5a9965","2019-11-18"
"97596643b5a9965","2019-07-08"
"a294519262a4a8a","2019-08-06"
"5fbd542ef8fbd84","2019-07-08"
"7e1070b15abc384","2019-11-18"
"acdc1243b7f1b43","2019-07-11"
"19c80e76a6981b2","2019-10-30"
"a9374f48cd5d4cc","2019-08-23"
"360df349999498e","2019-10-22"
"63d531aa2b4a4d6","2019-09-30"
"6abf18be827df9a","2019-09-03"
"a21e958000aa6ad","2019-09-27"
"64f8efda7bd98d0","2019-11-05"
"64f8efda7bd98d0","2019-11-18"
"6b903860895d5d7","2019-11-11"
"7517b1955e4f8ea","2019-08-28"
"26a4dff161c341c","2019-10-18"
"f905f197c65171c","2019-09-05"
"ccc8bb8681eb3c6","2019-07-11"
"e2b629bf9be664a","2019-08-14"
"be7903e7595b570","2019-07-16"
"32b454600d768d9","2019-12-10"
"549dea6aaeff77e","2019-11-11"
"205b62475110363","2019-11-08"
"4bfdd62ea6fb66a","2019-12-05"
"a7c1fbf136ca900","2019-09-20"
"4383b1cc4b03cbe","2019-08-26"
"47f497a5127a923","2019-10-28"
"415f3c55cff773d","2019-11-14"
"bcd5f28d661fb51","2019-08-13"
"e39e575b0cd6195","2019-08-12"
"6da884c29aa99b7","2019-11-22"
"ce358c0d0cfbb80","2019-08-23"
"c703a5115cba802","2019-11-01"
"2003174bbcf6871","2019-07-23"
"bf23818db7650f3","2019-12-09"
"097bdc6982370ec","2019-07-25"
"ccaf3d972048e5f","2019-07-18"
"8fba60db7cc5330","2019-07-25"
"a52afefb3c0a336","2019-07-30"
"071292ddb3a2715","2019-12-23"
"6c5c6b020f2696b","2019-10-10"
"7ad0d8afd63840d","2019-10-07"
"7a2a94a3af9ee72","2019-07-18"
"810f6166ae234c8","2019-07-04"
"ca3e37f99cf4fc6","2019-08-31"
"35b90753b6b41c4","2019-11-15"
"5c1e7f4329a211f","2019-10-16"
"e81f06e24690792","2019-07-22"
"eaed5c10a04f5e5","2019-10-07"
"6ec9f751892ef73","2019-07-11"
"cc2d6801506a423","2019-11-05"
"ea06c83316ef139","2019-11-25"
"e29abeb2fa2774c","2019-12-10"
"b1d090f5f3465ea","2019-09-14"
"5ed215f2fd9801c","2019-12-17"
"de6ebddfea89421","2019-09-27"
"07305428c24992d","2019-12-05"
"ab3ac84cb2a0ce7","2019-10-16"
"987f9b5c93139d2","2019-10-31"
"bdabda240bbf59b","2019-12-16"
"49bc592545f979a","2019-09-25"
"2a3311620801617","2019-11-26"
"9c2731324f4cf33","2019-07-22"
"a661c44756685d5","2019-07-12"
"50d0c5739f1c550","2019-08-21"
"6065a9d18245e39","2019-12-13"
"90bd5732ebeb30c","2019-10-07"
"9d60d85288c9842","2019-07-04"
"0d1f563f667dd9a","2019-11-05"
"953b7712468f3ca","2019-09-10"
"de989a909b6402d","2019-07-11"
"37a388c13cc3783","2019-12-18"
"4b84a0f50065ef2","2019-08-21"
"75e185cf20f868f","2019-12-20"
"ca35f8b5b9bc808","2019-10-24"
"eac4181c58f9c95","2019-09-26"
"eac4181c58f9c95","2019-08-27"
"be547c819c321ea","2019-09-17"
"98891794f19479d","2019-12-30"
"2dcace63897d23e","2019-10-23"
"9e753d56fa67a95","2019-09-10"
"7b0f9a4eb4a6df4","2019-11-09"
"833ca42da6677cc","2019-10-07"
"957609d2993e851","2019-10-22"
"a10cc20e29743c1","2019-09-09"
"4a8e284090a31ce","2019-10-29"
"3385c34e17753a0","2019-09-20"
"bb35f2026df16fa","2019-12-17"
"3473621a9b28eec","2019-07-26"
"535fc7969f8a57c","2019-07-17"
"f3556808cedf4aa","2019-10-31"
"38667b6832f49b9","2019-07-01"
"e943475f2443d7e","2019-08-29"
"d305d6dca87caa1","2019-07-12"
"3b062c12e8fdbaf","2019-08-15"
"55de80db5ab223c","2019-08-26"
"dcbea5b053f4617","2019-10-23"
"e05cd5051d030ac","2019-07-11"
"863bca109659755","2019-07-30"
"ccc3acdc2999d67","2019-12-03"
"9d7f9ff5c746f28","2019-12-05"
"a1e2d9a96c103d9","2019-12-02"
"b7f157308659d6c","2019-12-17"
"7e0cfffe66bcfbb","2019-07-19"
"ea375f0312e34fe","2019-09-23"
"787153ea479e38d","2019-10-29"
"0793555900c09f3","2019-09-23"
"2abba8e60007d3f","2019-11-01"
"1f03a9ccf7660c8","2019-08-30"
"2553d226fa9d39c","2019-09-25"
"2822cb610bcf7d2.cd5f19c104d8be3","2019-07-10"
"3462e84d54e53b8","2019-10-09"
"412c3b4f2f26a66","2019-08-12"
"284c5355c9fe9ea","2019-07-24"
"854118c47a232d2","2019-07-16"
"b8bfdc2393f709b","2019-10-31"
"4df7b1121cc01a7","2019-10-22"
"0937d87430f8553","2019-09-11"
"29efd889bc72829","2019-11-19"
"15fcf5bf63fdc0c","2019-10-31"
"9d320c4227fbac1","2019-10-22"
"55d09145cdcbd9e","2019-07-19"
"4dd08486196d6b7","2019-08-21"
"e7eaaf6a6ece2a3","2019-08-20"
"998f1d80ca376d6","2019-10-02"
"ccd2c28c30ccf7d","2019-08-15"
"fa2a48ac25d0591","2019-07-23"
"4383b1cc4b03cbe","2019-11-25"
"19dbc94f4d7b8f0","2019-11-14"
"0088e8e81fe790c","2019-11-28"
"0ff4163b2e5473e","2019-11-03"
"0749f104650700b","2019-12-03"
"0839af1cbfa3562","2019-11-22"
"ff3f35de51c22a6","2019-10-07"
"e82220b4cea9c87","2019-07-29"
"f3352749ff5f351","2019-08-23"
"ce8a5b0eaa4de20","2019-08-28"
"3ca4107cf64e33c","2019-11-20"
"cc047225ed2b12d","2019-07-09"
"0b3c2688916ecbd","2019-07-20"
"107684b23a26cf7","2019-08-07"
"d4a6dc9ad129131","2019-12-30"
"10582bfc58f2349","2019-12-03"
"8973d31a2eee5ab","2019-09-26"
"9b1e6e22fb77395","2019-08-26"
"cacfe73b37e937b","2019-07-19"
"f8b434664e3f6f9","2019-10-30"
"7f61b60888a602a","2019-09-03"
"1e58834ad4a0b93","2019-09-11"
"bc7559d0834aff1","2019-07-26"
"03b71d13f29607c","2019-10-14"
"245f774bc6ce606","2019-07-17"
"e852216995a9fc9","2019-07-03"
"18d71d81ada177c","2019-11-20"
"7618fc6f8a52c0d","2019-11-06"
"436ac3d7459a96f","2019-07-22"
"35589d745617bc3","2019-11-16"
"42b29ff5338b727","2019-10-29"
"5c5af5737ea9740","2019-08-12"
"8713af4f3a0e39b","2019-10-22"
"2b998a7a30c250b","2019-07-23"
"ad20ed17c7c33f2","2019-09-25"
"7ef0126dfc821c9","2019-11-21"
"eac4181c58f9c95","2019-07-31"
"eab129f418520d0","2019-12-12"
"4e3ced77147ae27","2019-09-06"
"903d89192675af5","2019-10-16"
"38077ee0cb20238","2019-11-20"
"975318e0d66c0ac","2019-09-30"
"c8bdcf409502fc6","2019-11-19"
"4dbd47d422b0c56","2019-12-11"
"50dc37a780a7aa3","2019-09-06"
"7455a8b4a485e39","2019-10-24"
"82759dd7f7f2b01","2019-11-06"
"b7966cc95869254","2019-09-23"
"4db61972a3820a2","2019-11-22"
"2a183996c6c00fa","2019-11-14"
"2df0d3a2e832f71","2019-08-07"
"46e966dc70be96b","2019-11-07"
"73e313142436e8d","2019-12-31"
"7dc244e987a5765","2019-07-11"
"41c7b8a7524444e","2019-08-19"
"ca9b80ab1bafc27","2019-09-04"
"c140425fd6f7401","2019-08-30"
"d8e76a5c3495797","2019-11-11"
"2a0d291e90058b2","2019-08-15"
"30eb3f30a4c53ef","2019-10-16"
"435ffd49c8f1e98","2019-11-06"
"024209bb3fbe22b","2019-08-23"
"c3105da22b1472f","2019-11-08"
"093de5e1ff033bc","2019-07-25"
"1b92837637d7ceb","2019-09-24"
"fa623e0558e3bb0","2019-10-07"
"a33ed4bd73b1069","2019-10-22"
"a462fc5e66769d8","2019-08-23"
"5eeab48f3c0fcb6","2019-07-25"
"df5c8465adea0a9","2019-07-18"
"4b8caa60455762f","2019-10-17"
"a183515d11770a3","2019-10-29"
"c87cd805a9ffc83","2019-12-13"
"4bcc287e5cb9b29","2019-11-14"
"5d633011196a860","2019-11-06"
"65065d10ab2b299","2019-10-22"
"6889ecf8a3a792b","2019-09-10"
"06673835682be7f","2019-08-27"
"0793555900c09f3","2019-07-12"
"c6f5404f9830cda","2019-12-17"
"4be4e08599c8fa9","2019-11-12"
"5f2625806b46b53","2019-08-14"
"b4585adf961744f","2019-09-23"
"dce391bf6a56547","2019-12-30"
"ba743e52b4ccc8c","2019-09-30"
"b167e7a37523521","2019-09-04"
"948b656f1d82763","2019-09-20"
"b3ab2490ed5d150","2019-09-20"
"27963bf8f91ea7a","2019-11-21"
"d02b16499b3b5ca","2019-10-15"
"f73560883171dc9","2019-11-18"
"1bbcf4907c1e57b","2019-11-21"
"837e1e7e78dd421","2019-10-18"
"a88af43906a2d3a","2019-09-03"
"0c1da1941af4190","2019-11-06"
"c52291e52af0868","2019-08-29"
"892dfcc04b82c68","2019-08-22"
"3482021c4302775","2019-10-18"
"42e3d985073f1b9","2019-11-18"
"64ba52845ed1b80","2019-09-03"
"64ba52845ed1b80","2019-11-01"
"107684b23a26cf7","2019-09-17"
"7830f15f029d7c9","2019-10-15"
"a58205f1ade25fa","2019-12-09"
"0904745cb544edd","2019-09-18"
"0ec78db2c7be600","2019-08-29"
"256efd745ef6044","2019-09-13"
"d45cd1cc7c76248","2019-08-08"
"761a160381e50da","2019-11-14"
"1faad381d7ec349","2019-07-11"
"83677752ec5551b","2019-08-15"
"28aa3180ee6b46a","2019-08-08"
"4c1f0dd8d707638","2019-08-26"
"39dbf5ad89bfbfc","2019-07-13"
"27a30b2e9dc0d03","2019-11-01"
